mapped_name,id,oscn_id,full_name,name
OKLAHOMA CITY POLICE DEPARTMENT,291653,17670819,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,291694,16793571,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317664,17718973,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292409,16905902,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292410,16906029,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292451,16906040,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292454,16906075,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292461,16906046,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292463,16906052,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292465,16906057,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292529,16629381,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292693,16506478,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292723,17029430,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292787,16909960,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292791,16909974,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292837,16795745,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292839,16795833,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292850,16509674,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292866,16509651,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292880,16796047,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292883,16796091,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292907,16911207,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,292911,16911247,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317668,17719073,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293080,16511522,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317670,17717596,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293227,16916505,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293440,16919963,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293465,16921144,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293467,16921178,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293470,16920189,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293473,16920261,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293475,16921079,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293476,16921122,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293570,16921555,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293598,17529782,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293620,16625999,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293622,16921678,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293676,16626055,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293683,16523929,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293710,16523933,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293713,16523934,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293715,16523940,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293718,16523936,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293722,16626010,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293723,16523949,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293733,16523986,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293736,16524039,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293737,16523946,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293746,17529065,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293751,17529140,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293755,17529944,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293757,17529977,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293760,17530060,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293761,17530063,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293767,17530078,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293769,17530146,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293774,17530099,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293850,17529441,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293926,17468934,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293928,17468698,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293961,16926556,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293976,17223368,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,293980,17223387,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317678,17717784,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294073,16927670,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294079,16928391,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294080,16928413,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294086,16927686,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294233,16930293,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294236,16930356,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294245,16930492,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294366,16529352,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294370,16529367,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294434,16801510,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294447,17470438,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317682,17718234,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,294826,16538475,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295019,16627321,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295033,16627342,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317683,17718656,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317686,17718635,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295364,16628794,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295400,16629409,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295404,16629408,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295406,16629407,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295488,16805209,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295489,16805204,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295491,16805200,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295493,16805183,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295496,16805186,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295520,16805229,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295522,16805221,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295524,16805212,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,317692,17718935,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295634,16548535,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295691,16546996,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295697,16546940,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295852,16549201,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295857,16549207,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,295990,17531212,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296049,17531191,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296050,17531203,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296055,17531416,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296093,17531497,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296144,16806601,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296148,16806670,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296367,16628709,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296411,16952396,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296477,16953374,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296521,17035332,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296524,16557247,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296525,16557263,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296534,17035364,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296535,17035374,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296538,16557259,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296556,16557228,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296582,16557372,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296584,16557408,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296587,16557621,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296594,16557429,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296636,16558124,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296639,16557996,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296641,16557945,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296644,16557937,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296648,16557906,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296653,16558075,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296693,16630564,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296696,16558370,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296702,16558643,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296833,16810054,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296839,16810046,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296841,16810042,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,296942,17531068,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297036,17531767,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297108,17531958,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297111,17531965,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297121,17531952,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297128,17531962,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297210,16961605,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297259,16811499,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297313,16811488,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297335,16962142,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297343,16811536,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297353,16811515,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,318898,16693563,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297485,16966906,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297487,16967485,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297489,17036004,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297562,16565552,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297586,16967183,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297591,16966803,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297594,16966812,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297595,16966824,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297598,16967212,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297654,16630379,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297657,16630383,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297664,16630390,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297731,17401829,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297768,17532525,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297808,17532993,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297869,17533069,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297874,17533285,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297882,17533316,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297892,17533165,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297918,17533327,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297921,17533330,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,297950,17533208,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,298501,16631669,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,298504,16631667,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,298534,16632035,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,298539,16631682,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,298613,17533493,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299017,16585761,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299094,17534943,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299102,17534989,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299104,17535065,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299106,17535173,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299109,17535183,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299121,16988827,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299124,16988730,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299125,16988737,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299169,17535189,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299172,17535191,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299190,17535129,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299323,16587365,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299414,16816448,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299499,17083464,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299824,16595060,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299871,17038313,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299873,17038279,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,299874,17038284,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300031,16632769,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300034,16598136,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300036,16598125,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,318902,16693569,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300106,16597522,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300194,16679636,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300196,16679646,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300204,16679687,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300205,16679689,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300208,16679641,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300240,16818159,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300313,16633723,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300345,17084966,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300361,17085227,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300367,17085289,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300375,17085283,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300508,16819973,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300511,16819962,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300514,16819959,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,300517,16819955,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301237,16820978,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301580,17086552,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301607,16822916,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301608,16822934,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301618,16823016,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301655,17536105,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301657,17536516,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301663,17536117,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301665,17536122,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301667,17536133,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301669,17536139,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301672,17536149,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301674,17536154,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301676,17536503,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301680,17536176,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301696,17536143,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301792,16682188,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301795,16682202,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320409,17730337,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301807,16682196,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301851,16682521,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301856,16682515,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301858,16682519,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301860,16680212,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301863,16682536,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301901,16680219,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301904,16680209,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301906,16680199,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,301913,17086711,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320415,17730489,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,302607,16828745,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,302618,16828562,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,302620,16828576,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320416,17730516,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,302987,16830436,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,302995,16830615,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,302998,16830628,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303001,16830659,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303011,16830679,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303014,16830696,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303301,17536463,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303303,17536084,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303305,17536552,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320418,17730528,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303402,16831851,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303409,16832066,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303426,16833009,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303436,16832082,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320420,17730685,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303607,16682550,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303649,16682562,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303651,16682566,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303652,16682568,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320421,17730702,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303831,17537349,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303835,17537360,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303836,17537678,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303838,17537684,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303840,17537706,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303852,17538239,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303862,17537729,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,303907,17537445,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320422,17730733,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320423,17730851,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304573,17043817,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304575,17043898,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304706,16682594,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304709,16682598,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304720,16683179,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304721,16683161,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304728,16682191,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304731,16682171,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304732,16682199,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304734,16683230,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304799,16840182,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304800,16840189,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304803,16840194,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304804,16840196,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304806,16840205,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304810,16840212,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304812,16840213,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304815,16840218,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304817,16840219,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304822,16840137,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,320425,17730864,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304931,17672890,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304932,17672947,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304938,17672976,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304940,17673054,OCPD,arresting agency
OKLAHOMA CITY POLICE DEPARTMENT,304968,17672827,OCPD,arresting agency
